instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,mixed_type_col
2559.0,2011-04-21,2.0,0.0,4.0,12.0,0.0,4.0, 1.0 ,1.0,0.46,0.4545,0.38,0.1642,49.0,150.0,199.0,bad
2560.0,2011-04-21,2.0,0.0,4.0,13.0,0.0,4.0,1.0,1.0,0.48,0.4697,0.33,0.3284,55.0,122.0,5133.0,253
2561.0,2011-04-21,2.0,0.0,4.0,14.0,0.0,4.0,1.0,1.0,0.5,0.4848,0.34,0.3881,68.0,160.0,228.0,398
2562.0,2011-04-21,2.0,0.0,4.0,15.0,0.0,4.0, 1.0 ,1.0,0.52,0.5,0.29,0.4179,69.0,166.0,235.0,
2563.0,2011-04-21,2.0,0.0,4.0,16.0,0.0,4.0,1.0,1.0,0.52,0.5,0.27,0.3582,66.0,228.0,294.0,345
2564.0,2011-04-21, 2.0 ,0.0,4.0,17.0,0.0,4.0,1.0,1.0,0.5,0.4848,0.29,0.1642,79.0,402.0,737.0,394
2565.0,2011-04-21,2.0,0.0,4.0,18.0,0.0,4.0,1.0,1.0,0.5,0.4848,0.25,0.2836,71.0,381.0,452.0,821
2566.0,2011-04-21,2.0,0.0,4.0,19.0,0.0,4.0,1.0,1.0,0.46,0.4545,0.28,0.2836,52.0,272.0,324.0,48
2567.0,2011-04-21,2.0,0.0,4.0,20.0,0.0,4.0,1.0,1.0,0.44,0.4394,0.3,0.1343,28.0, 176.0 ,204.0,423
2568.0,2011-04-21,2.0,0.0,4.0,21.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.47,0.194,25.0,159.0,184.0,424
2569.0,2011-04-21, 2.0 ,0.0,4.0,22.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.38,0.0896,31.0,106.0,137.0,107
2570.0,2011-04-21,2.0, 0.0 ,4.0,23.0,0.0,4.0,1.0,1.0,0.4,0.4091,0.43,0.1045,13.0,3612.0,99.0,585
2571.0,2011-04-22,2.0,0.0,4.0,0.0,0.0,5.0,1.0,1.0,0.36,0.3485,0.62,0.194,3.0,30.0,33.0,667
2572.0,2011-04-22,2.0,0.0,4.0,1.0,0.0,5.0,1.0,1.0,0.36,0.3333,0.53,0.2537,2.0,22.0,24.0,
2573.0,2011-04-22,2.0,0.0,4.0, 2.0 ,0.0,5.0,,1.0,0.36,0.3333,0.53,0.2985,2.0,7.0,9.0,884
2574.0,2011-04-22,2.0,0.0,4.0,3.0,0.0,5.0,1.0,1.0,0.36,0.3333,0.53,0.2985,0.0,2.0,2.0,802
2575.0,2011-04-22,2.0,0.0,4.0,4.0,0.0,5.0,1.0,1.0,0.34,0.3182,0.53,0.2836,1.0,2.0,3.0,bad
2576.0,2011-04-22,2.0,0.0,4.0,5.0,0.0,5.0,1.0,1.0,0.34,0.3182, 0.53 ,0.2239,0.0,16.0,16.0,993
2577.0,2011-04-22,2.0,0.0,4.0,6.0,0.0,5.0,1.0,1.0,0.34,0.3182,31.270000000000003,0.2836,2.0,47.0,49.0,537
2578.0,2011-04-22,2.0,0.0,4.0,7.0,0.0,5.0,1.0,2.0,0.34,0.3182,0.53,0.2836,5.0,175.0,180.0,273
2579.0,2011-04-22,2.0,0.0,4.0,8.0,0.0,5.0,1.0,2.0,0.34,0.3182,0.53,0.2537,15.0, 331.0 ,346.0,773
2580.0,2011-04-22,2.0,0.0,4.0,9.0,0.0,5.0,1.0,3.0,0.34,0.303,0.61,0.2985,17.0,178.0,195.0,unknown
2581.0,2011-04-22,2.0,0.0,4.0,10.0,0.0,5.0,1.0,2.0,0.36,0.3485,0.62, 0.194 , 32.0 ,104.0,136.0,797
2582.0,2011-04-22,2.0,0.0,4.0,11.0,0.0,5.0,1.0,3.0,0.34, 0.3333 ,0.66,0.194,23.0,83.0,106.0,169
2583.0,2011-04-22,2.0,0.0,4.0,12.0,0.0,5.0,1.0,3.0,0.34,0.3333,0.76,0.1343,19.0,61.0,80.0,bad
2584.0,2011-04-22,2.0,0.0,4.0,13.0,0.0,5.0,1.0,3.0,0.34,0.3333,0.87,0.194,3.0,37.0,40.0,196
2585.0,2011-04-22,2.0,0.0, 4.0 ,14.0,0.0,5.0,1.0,3.0,0.34,0.3182,0.87,0.2537,3.0,33.0,36.0,unknown
2586.0,2011-04-22,2.0,0.0,4.0, 15.0 ,0.0,5.0,1.0,3.0,0.34,0.3333,0.87,0.194,13.0,62.0,75.0,
2587.0,2011-04-22,2.0,0.0,4.0,16.0,0.0,5.0,1.0,3.0,0.34,0.3333,0.87,0.1343,4.0,58.0,62.0,90
2588.0,2011-04-22, 2.0 , 0.0 ,4.0,17.0,0.0,5.0,1.0,3.0,0.32,0.303,0.93,0.2239,6.0, 63.0 ,69.0,831
2589.0,2011-04-22,2.0,0.0, 4.0 ,18.0,0.0,5.0,1.0,3.0,0.32,0.303,0.93,0.2239,4.0,47.0,51.0,482
 2590.0 ,2011-04-22,2.0,0.0,4.0,19.0,0.0,5.0,1.0,3.0,0.32,0.303,0.93,0.2239, 7.0 , 48.0 ,55.0,610
2591.0,2011-04-22,2.0,0.0,4.0, 20.0 ,0.0,5.0,1.0,3.0,0.32,0.303,0.87,0.2239,8.0,39.0,47.0,unknown
2592.0,2011-04-22,2.0,0.0,4.0,21.0,0.0,5.0,1.0,3.0,0.3,0.303,0.93,0.1642,5.0,23.0,28.0,359
2593.0,2011-04-22,2.0,0.0, 4.0 ,22.0,0.0,5.0,1.0,3.0, 0.3 ,0.303,1.0,0.1343, 3.0 , 21.0 ,24.0,
2594.0,2011-04-22,2.0,0.0,4.0,23.0,0.0,5.0,1.0,3.0,0.32,0.3333,0.93,0.1045,0.0,17.0,17.0,925
2595.0,2011-04-23,2.0,0.0,4.0,0.0,0.0,6.0,0.0,2.0,0.32,0.3182,1.0,0.194,0.0,18.0,18.0,bad
2596.0,2011-04-23,2.0,0.0,4.0,1.0,0.0,6.0,0.0,2.0,0.32,0.3182, 1.0 ,0.194,5.0,11.0,16.0,bad
2597.0,2011-04-23,2.0,0.0,4.0,2.0,0.0,6.0,0.0,3.0,0.32,0.3333,1.0,0.1343,3.0,14.0,17.0,747
2598.0,2011-04-23,2.0,0.0,4.0,3.0, 0.0 ,6.0,0.0,3.0,0.32,0.3333,1.0,0.0896,0.0,4.0,4.0,bad
2599.0,2011-04-23,2.0,0.0,4.0,4.0,0.0,6.0,0.0,3.0, ERROR ,0.3636,1.0,0.0,2.0,3.0,5.0,unknown
2600.0,2011-04-23,2.0,0.0,4.0,5.0,0.0,6.0,0.0,3.0,0.34,0.3636,1.0, 0.0 ,1.0,777.0, 7.0 ,
 2601.0 ,2011-04-23,2.0,0.0,4.0,6.0,0.0,6.0,,2.0,0.34,0.3333,1.0,0.1642,0.0,11.0,11.0,837
2602.0,2011-04-23, 2.0 ,0.0,4.0,7.0,0.0,6.0,0.0,3.0,0.34,0.3333,1.0,0.1642,2.0,17.0,19.0,534
2603.0,2011-04-23,2.0,0.0,4.0,8.0,0.0,6.0,0.0,2.0,0.36,0.3333,1.0,0.2537,15.0,32.0,47.0,148
2604.0,2011-04-23, 2.0 ,0.0,4.0,9.0,0.0,6.0,0.0,,0.38,0.3939,0.94,0.2985,13.0,55.0,68.0,unknown
2605.0,2011-04-23,2.0,0.0,4.0,10.0,0.0,6.0,0.0,2.0,0.42,0.4242,0.88,0.2239,36.0,93.0,129.0,unknown
2606.0,2011-04-23, 2.0 ,0.0,4.0,11.0,0.0,6.0,0.0,2.0,0.46,0.4545,0.88,0.2239,68.0,164.0,232.0,399
2607.0,2011-04-23,2.0,0.0,4.0,12.0,0.0,6.0,invalid,1.0,0.52,0.5,0.83,0.4179,94.0,197.0,291.0,164
2608.0,2011-04-23,2.0,0.0,4.0,13.0,0.0,6.0, 0.0 ,1.0,0.52,0.5,0.83,0.3881,126.0,186.0,312.0,unknown
2609.0,2011-04-23,2.0,0.0,4.0,14.0,0.0,6.0,0.0,1.0,0.58,0.5455,0.78,18.6264,182.0,209.0,391.0,bad
2610.0,2011-04-23,2.0,0.0,4.0,15.0,0.0,6.0,0.0,1.0,0.6,0.5909,0.73,0.3881,171.0,226.0,397.0,
2611.0,2011-04-23,2.0,0.0,4.0,16.0,0.0,6.0,0.0,1.0,0.6,0.5909,0.73,0.2836,180.0,invalid,426.0,bad
2612.0,2011-04-23,2.0,0.0,4.0,17.0,0.0,6.0,0.0,1.0,0.6,0.5909,0.73,0.3284,168.0,215.0,383.0,947
2613.0,2011-04-23,2.0,0.0,4.0,18.0,0.0,6.0,0.0,1.0,0.58,0.5455,0.78,0.194, 149.0 ,227.0,376.0,757
2614.0,2011-04-23,,0.0,4.0,19.0,0.0,6.0,0.0, 1.0 ,0.56,0.5303,0.83,0.2836,84.0,199.0,283.0,833
2615.0,2011-04-23,2.0,0.0,4.0,20.0,0.0,6.0, 0.0 ,2.0,0.54,0.5152,0.88,0.2537,45.0,138.0,183.0,421
2616.0,2011-04-23,2.0,0.0,4.0,21.0,0.0,6.0,0.0,2.0,0.56,0.5303,0.83,0.2836,32.0,103.0,135.0,979
2617.0,2011-04-23,2.0,0.0,4.0,22.0,0.0,6.0,0.0,2.0,0.58,0.5455,0.78,0.2537,55.0,114.0,169.0,
2618.0,2011-04-23,2.0,0.0,4.0,23.0,0.0,6.0,0.0,2.0,0.54, 0.5152 ,0.88,0.1642,31.0,86.0,117.0,unknown
2619.0, 2011-04-24 ,2.0,0.0,844.0,0.0, 0.0 ,0.0,0.0,1.0, 0.52 ,0.5,0.83,678.2239,30.0,66.0,96.0,902
2620.0,2011-04-24,2.0,0.0,4.0,1.0,0.0,,0.0,1.0,0.5,0.4848,0.88,0.194,14.0,40.0,54.0,bad
2621.0,2011-04-24,2.0,0.0,4.0, 2.0 ,0.0,0.0,0.0,1.0,0.5,0.4848,0.88,0.194,27.0,45.0,72.0,715
2622.0,2011-04-24, 2.0 ,0.0,4.0,3.0, 0.0 ,0.0,0.0,1.0,0.5,0.4848,0.94,0.0896,4.0,20.0,24.0,332
2623.0,,2.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.5,0.4848, 0.94 ,0.0896,0.0,,5.0,858
2624.0,2011-04-24,2.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.5,0.4848,0.94, 0.0896 ,5.0,7.0,12.0,bad
2625.0,2011-04-24,2.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,0.5,0.4848,1.0,0.0,10.0,3.0,13.0,590
2626.0,2011-04-24, 2.0 ,0.0,4.0,7.0,0.0,0.0,0.0,2.0,0.5,0.4848,1.0,0.0, 16.0 ,11.0,27.0,611
2627.0,2011-04-24, 2.0 ,0.0,4.0,8.0,0.0,0.0,0.0,1.0,0.52,0.5,0.94,0.2239,38.0,42.0,80.0,992
2628.0, 2011-04-24 ,2.0,0.0,4.0,9.0,0.0,0.0,0.0,1.0,0.56,0.5303,0.88,0.2537,73.0,104.0,177.0,683
 2629.0 ,2011-04-24,2.0,0.0,4.0,10.0,0.0,0.0,0.0,1.0,0.6,0.5758,0.78,0.1642,118.0,171.0,289.0,127
2630.0,2011-04-24,2.0,0.0,160.0,11.0,0.0,0.0,0.0,1.0,0.66,0.6212,0.65,0.1343,124.0,193.0,317.0,175
2631.0,2011-04-24,,0.0,4.0,12.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.65,0.2537,168.0,220.0,388.0,345
2632.0,2011-04-24,2.0,0.0, 4.0 ,13.0,,0.0,0.0,1.0,0.7,0.6515,0.58,0.2836,205.0,236.0,441.0,735
2633.0,2011-04-24,2.0,0.0,4.0,,0.0,0.0,0.0,1.0,0.7, 0.6515 ,0.54,0.3284,197.0,223.0,420.0,67
2634.0,2011-04-24,2.0,0.0,4.0,15.0,0.0,0.0,0.0,1.0,0.66,0.6212,0.61,,167.0,202.0,369.0,471
2635.0,2011-04-24,2.0,0.0,354.0,16.0,0.0,0.0,0.0,1.0,0.74,0.6667,0.48,0.3881,162.0,718.0,359.0,757
2944.0,2011-04-24,2.0,0.0,4.0,17.0,0.0,0.0,0.0,1.0,0.66,0.6212,0.65,0.2985,142.0,189.0,331.0,517
 2637.0 ,2011-04-24,2.0,0.0,4.0,18.0,0.0, 0.0 ,0.0,1.0,0.64, 0.6061 ,0.69,0.1642, 96.0 ,174.0,270.0,367
2638.0,2011-04-24,2.0,0.0,4.0,19.0,0.0, 0.0 ,0.0,3.0,0.6,0.5606,0.83,0.2836,62.0,132.0,194.0,875
2639.0,2011-04-24,2.0,0.0,4.0,20.0,0.0,0.0,0.0,3.0,0.6,0.5606,0.83,0.2836,34.0,71.0,105.0,
2640.0,2011-04-24,2.0,0.0,4.0,21.0,0.0,0.0,0.0,3.0,0.54,0.5152,0.94,0.1642,8.0,53.0, 61.0 ,253
2641.0,2011-04-24,2.0,0.0,4.0,22.0,0.0,0.0,0.0,3.0,0.54,0.5152,1.0,0.1642,5.0,40.0,45.0,313
2642.0,2011-04-24,2.0,0.0,4.0, 23.0 ,,0.0,0.0,3.0,0.54,0.5152,1.0,0.0896,5.0,37.0,42.0,bad
2643.0,2011-04-25,2.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,0.52,0.5,1.0,0.0,2.0,10.0,12.0,190
2644.0,2011-04-25,2.0,0.0,4.0, 1.0 ,0.0,1.0,1.0,1.0,0.54,0.5152,1.0, 0.0896 ,2.0,8.0,10.0,970
2645.0,2011-04-25,2.0,0.0,4.0,2.0,0.0,1.0,1.0,1.0,0.54,0.5152, 1.0 ,0.0896,1.0,9.0,10.0,113
2646.0,2011-04-25,2.0,0.0,4.0, 3.0 ,0.0, 1.0 ,1.0,2.0,0.5,0.4848,1.0,0.1045,2.0,8.0,10.0,
2647.0,2011-04-25,2.0,0.0,4.0,4.0,0.0,1.0,1.0,2.0,0.52,0.5,1.0,0.0,1.0,4.0,5.0,
2648.0,2011-04-25,2.0,0.0,,5.0,0.0, 1.0 ,1.0,2.0,0.46,0.4545,1.0,0.0,3.0,14.0,17.0,202
2649.0,2011-04-25, 2.0 ,0.0, 4.0 ,6.0,0.0, 1.0 ,1.0,2.0,0.5,0.4848,1.0, 0.0 ,7.0,59.0,66.0,296
2650.0,2011-04-25,2.0,0.0,4.0,7.0,0.0,1.0,1.0,2.0,0.52,0.5, 1.0 ,0.0896,13.0,183.0, 196.0 ,274
2651.0, 2011-04-25 ,2.0,0.0,4.0, 8.0 ,,1.0,1.0,1.0,0.56,0.5303,N/A,0.1045,27.0,326.0,353.0,unknown
2652.0,2011-04-25, 2.0 ,0.0,4.0,9.0,0.0,1.0,1.0,1.0,0.6,0.5606,0.83,0.1343,27.0,147.0,174.0,95
2653.0,2011-04-25,2.0,0.0,4.0,10.0,0.0,1.0,1.0,1.0,0.64,0.6061,0.73,0.2239,61.0,64.0,125.0,740
2654.0,2011-04-25,2.0,0.0,4.0,11.0,0.0,1.0,1.0,1.0,0.64,0.6061,0.73,0.2239,53.0,94.0,147.0,125
2655.0,2011-04-25,2.0,0.0,,12.0,0.0,1.0,1.0,1.0,0.66,0.6212,0.74,0.2537, 48.0 ,140.0,188.0,476
2656.0,2011-04-25,2.0,0.0,4.0,13.0,0.0,1.0,1.0,1.0, 0.7 ,0.6515,,0.2239,1254.0,146.0,203.0,unknown
2657.0,2011-04-25,2.0,0.0,4.0,14.0,0.0,1.0,1.0,1.0,0.72,0.6667,0.54,0.2239,47.0,99.0,146.0,bad
2658.0,2011-04-25, 2.0 ,0.0,4.0,15.0,0.0,1.0,1.0,1.0,0.74,0.6667,0.51,0.2239, 50.0 ,125.0,175.0,bad
2659.0,2011-04-25,2.0,0.0,4.0,16.0,0.0,1.0,1.0,1.0,0.7,0.6515,0.54,0.3582,41.0,198.0,239.0,436
2660.0,2011-04-25,2.0,0.0,4.0,17.0,0.0,1.0,1.0,1.0,0.7, 0.6515 ,0.54,0.2985,80.0,441.0,521.0,474
2661.0,2011-04-25,2.0,0.0,4.0,18.0,0.0,1.0,1.0,1.0,0.68,0.6364,0.57,0.3582,74.0,425.0,499.0,416
2662.0,2011-04-25,2.0,0.0,4.0,19.0,0.0,1.0, 1.0 ,1.0,0.66,0.6212,0.57,0.3284,62.0,320.0,382.0,370
2663.0,2011-04-25,2.0,0.0,4.0,20.0,0.0,1.0,1.0,1.0,0.66,0.6212,0.61,0.2836,42.0,195.0,237.0,729
 2664.0 ,2011-04-25,2.0,0.0,4.0,21.0,0.0,1.0,1.0,1.0,0.62,0.6061,0.69,0.2537,41.0,149.0,190.0,458
2665.0,2011-04-25,2.0,0.0,4.0,22.0,0.0,1.0,1.0,1.0,0.6,0.5909,0.73, 0.2985 ,23.0,83.0,106.0,243
2666.0,2011-04-25,2.0,0.0,4.0,23.0,0.0,1.0,1.0,1.0,0.58,0.5455,0.78,0.2836,9.0,53.0,62.0,unknown
2667.0,,2.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.62,0.6061,0.69,0.2836,10.0,17.0,27.0,63
2668.0,2011-04-26,2.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,0.62,0.5909,0.73,0.2836,16.0,5.0,21.0,6
2669.0,2011-04-26,2.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.83,0.3284,17.0,9.0,26.0,485
2670.0,2011-04-26, 2.0 ,0.0,4.0,3.0,0.0,2.0,1.0,1.0,0.54,0.5152,0.88, 0.2836 ,17.0,4.0,21.0,844
,2011-04-26,2.0,0.0,4.0,380.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.83,0.2537,NULL,4.0,6.0,
2672.0,2011-04-26,2.0,0.0,4.0,5.0,0.0,2.0,1.0,1.0,0.54,0.5152,0.88,0.2537,0.0,16.0,16.0,
 2673.0 ,2011-04-26,2.0,0.0,4.0, 6.0 ,0.0,2.0,1.0,1.0,0.56,0.5303,0.88,0.2239,0.0,80.0, 80.0 ,bad
2674.0,2011-04-26,2.0,0.0,4.0,7.0,0.0,2.0,1.0,1.0,0.58,0.5455,0.83,0.2985,16.0,254.0,270.0,361
2675.0,2011-04-26,2.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,0.58,0.5455,0.83,0.2985,32.0, 417.0 ,449.0,590
2676.0,2011-04-26,2.0,0.0,4.0,9.0,0.0,2.0,1.0,1.0,0.64,0.6061,0.73,0.3582,35.0,164.0,199.0,412
2677.0,2011-04-26,2.0,0.0,4.0,10.0,0.0,2.0,1.0,1.0,0.66,0.6212,0.69,0.3582,22.0,98.0,120.0,696
2678.0,2011-04-26,2.0,0.0,4.0,11.0,0.0,2.0,1.0,1.0,0.68,0.6364,error,0.3881,40.0,132.0,172.0,bad
2679.0,2011-04-26,2.0,0.0,4.0,12.0,206.0,2.0,1.0,1.0,0.7,0.6515, 0.61 ,0.4179,40.0,146.0,186.0,462
40200.0,2011-04-26, 2.0 ,0.0,4.0,13.0,0.0,2.0,1.0,1.0,0.74,0.6667,0.51,0.4478,37.0,139.0,176.0,686
2681.0,2011-04-26,2.0,0.0,4.0,14.0,0.0,2.0,1.0,1.0,0.72,0.6667,0.58,0.3284,40.0,115.0,155.0,805
2682.0,2011-04-26,2.0,0.0,4.0,15.0,0.0,2.0, 1.0 ,1.0,0.7, 0.6515 ,0.61,0.3582,34.0,119.0,153.0,157
2683.0,2011-04-26,301.0,0.0,4.0,16.0, 0.0 ,2.0,1.0,1.0,0.7,0.6515, 0.58 ,0.3881,40.0,251.0,1279.0,
2684.0,2011-04-26,2.0,0.0,4.0,17.0, 0.0 ,2.0,1.0,1.0,0.68,0.6364,0.61,0.3582,66.0,455.0,521.0,bad
2685.0,2011-04-26,2.0,0.0,4.0,18.0,0.0,2.0,1.0,1.0,0.68,0.6364,0.65,0.4478,65.0,463.0,528.0,424
2686.0,2011-04-26,2.0,0.0,,19.0,0.0,2.0,1.0,1.0,0.64,0.6061,0.73,0.4179,42.0,286.0,328.0,541
2687.0,2011-04-26,2.0,0.0,4.0,20.0,0.0,2.0,1.0,1.0,0.64,0.6061,0.73,0.3582,35.0,199.0,234.0,662
2688.0,2011-04-26,2.0,0.0,4.0,21.0,0.0,996.0,1.0, 1.0 ,0.62,0.5909,0.78,0.2836,33.0,162.0,195.0,551
2689.0,2011-04-26,2.0,0.0,4.0,22.0,0.0,2.0,1.0,2.0,0.6,0.5606,0.83,0.194,32.0,116.0,148.0,
2690.0,2011-04-26,2.0,0.0,4.0,23.0,0.0,2.0, 1.0 ,2.0,0.6,0.5606,0.83,0.2239,7.0,71.0,78.0,822
2691.0,2011-04-27,2.0,0.0, 4.0 ,0.0,0.0,3.0,1.0,1.0,0.6,0.5606,0.83,0.2239, 3.0 ,24.0,27.0,bad
2692.0,2011-04-27,2.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,0.6,0.5606,0.83,0.2537,2.0,15.0,17.0,unknown
2693.0,2011-04-27,2.0,0.0,4.0,2.0,0.0,3.0,1.0,1.0,0.58,0.5455,0.88,0.2537,0.0,5.0,5.0,663
2694.0,2011-04-27,2.0,0.0,4.0,3.0,0.0,3.0,1.0, 2.0 ,0.58,0.5455,0.88,0.2836, 3.0 ,4.0,7.0,424
2695.0,2011-04-27,2.0,0.0,4.0,4.0, 0.0 ,3.0,1.0,1.0,0.56,0.5303,0.94,0.2239,0.0,6.0,6.0,423
2696.0,2011-04-27,2.0, 0.0 ,4.0,5.0,0.0,3.0,1.0,2.0,0.56,0.5303,0.94,0.2537,1.0,16.0,17.0,51
2697.0,2011-04-27,2.0,0.0,4.0,6.0,0.0,3.0,1.0,1.0,0.56,0.5303,0.94,0.2537,5.0,79.0,84.0,33
2698.0,2011-04-27,2.0,0.0,4.0,7.0,0.0,3.0,1.0, 2.0 ,0.58,0.5455,0.88,0.2836,17.0,229.0,246.0,275
2699.0,2011-04-27,2.0,0.0,4.0,8.0,0.0,3.0,1.0,2.0,0.58,0.5455,0.88,0.3284,31.0,413.0,444.0,407
2700.0,2011-04-27,2.0,0.0,4.0,9.0,0.0,3.0,1.0,2.0,0.6,0.5455,0.88,0.4179,20.0,161.0,181.0,693
2701.0,2011-04-27,2.0,0.0,4.0,10.0,0.0,3.0,1.0,2.0, 0.62 ,0.5758,0.83,0.2836,,66.0,92.0,616
2702.0,2011-04-27,2.0,0.0,4.0,11.0,0.0, 3.0 , 1.0 ,2.0,0.64,0.5909,0.78,0.2836,53.0,103.0,156.0,bad
2703.0,2011-04-27,2.0,0.0,4.0,12.0,0.0,3.0,1.0,1.0, 0.66 ,457.6061,0.78,0.3284,38.0,135.0,173.0,529
2704.0,2011-04-27,2.0,0.0,4.0,13.0,0.0,3.0,1.0,1.0,0.64,0.5909,0.78,0.2985,31.0,119.0,150.0,155
 2705.0 ,2011-04-27,2.0,0.0,4.0,14.0,0.0,3.0,1.0,1.0,28.560000000000002,0.6364,0.74,0.2836, 29.0 ,119.0,148.0,798
2706.0,2011-04-27,2.0,0.0,4.0,15.0,0.0, 3.0 ,1.0,1.0,0.7,0.6515,0.65,0.4925,18.0,120.0,138.0,884
2707.0,2011-04-27,2.0,0.0,4.0,16.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.7,0.3881,29.0,189.0,218.0,bad
2708.0,2011-04-27,2.0,0.0,4.0,17.0,0.0,3.0,1.0, 3.0 ,0.66,0.6061,0.83,0.3881,63.0,458.0,521.0,unknown
2709.0,2011-04-27,2.0, 0.0 ,4.0,18.0,0.0,3.0,1.0,3.0,0.66,0.6061,0.83,35.7052,46.0,366.0,412.0,558
2710.0,2011-04-27,2.0,,4.0,19.0,0.0,?,1.0,1.0,0.62,0.5909,0.78,0.2836,40.0,220.0,260.0,784
127417.0,2011-04-27,2.0,0.0,4.0,20.0,0.0,3.0,1.0,1.0,35.2, 0.5758 ,0.83,0.3284,30.0, 188.0 ,218.0,6
2712.0,2011-04-27,2.0,0.0,4.0,21.0,0.0, 3.0 ,1.0,1.0,0.62,0.5606,0.88,0.2836,19.0,126.0, 541.0 ,bad
2713.0,2011-04-27,2.0,0.0,4.0,22.0,0.0, 3.0 ,1.0,, 0.62 ,0.5606,0.88,0.3284,18.0,111.0,129.0,92
2714.0,2011-04-27,2.0,0.0,4.0,23.0,0.0,3.0,1.0, 280.0 ,0.62,0.5606,0.88,0.3582,25.0,53.0, 78.0 ,unknown
2715.0,2011-04-28,2.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,0.64,0.5909,0.78,0.3582,13.0,41.0,54.0,656
2716.0,2011-04-28,,0.0,4.0,1.0,0.0,4.0,1.0, 2.0 ,0.62,0.5758,0.83,0.3881,8.0,12.0,20.0,548
2717.0,2011-04-28,2.0,0.0,4.0,2.0,0.0,4.0,1.0,2.0,0.62,0.5758,0.83,0.4478,14.0,7.0,21.0,557
2718.0,2011-04-28,2.0, 0.0 ,4.0,3.0,0.0,4.0,1.0,2.0,0.64,0.5909,0.78,0.3881,2.0, 1.0 ,3.0,632
2719.0,2011-04-28,2.0,0.0,4.0,4.0,0.0,4.0,702.0,2.0,0.62,0.5758,0.83,0.4179,4.0,5.0,9.0,421
2720.0,2011-04-28,2.0,0.0, NAN ,5.0,0.0,4.0,1.0,2.0,0.62,0.5758,0.83,0.3881,0.0,13.0,13.0,147
 2721.0 ,2011-04-28,2.0,0.0,4.0,6.0,0.0,4.0,1.0,2.0,0.64,0.5909,0.78,0.4627,7.0,79.0,86.0,724
2722.0,2011-04-28,2.0,0.0,599.0,, 0.0 , NAN ,1.0,2.0,0.64,0.5909,0.78,22.39,,201.0,215.0,242
2723.0,2011-04-28,2.0,,4.0,8.0,0.0,4.0,1.0,2.0,0.66,,0.78,0.4478,31.0,367.0,398.0,422
2724.0,2011-04-28,2.0,0.0, 4.0 ,9.0,0.0,4.0,1.0,3.0,0.62,0.5606,0.88,0.3284,18.0,165.0,183.0,45
2725.0,2011-04-28,2.0,0.0,4.0,10.0,0.0,4.0,1.0,2.0,0.62,0.5606,0.88,0.2836,9.0,45.0,54.0,660
2726.0,2011-04-28,2.0,0.0,4.0,11.0,0.0,4.0,1.0,2.0,0.62,0.5758,0.83,0.2836,10.0,74.0,84.0,156
2727.0,2011-04-28,2.0,0.0,4.0,12.0,0.0,4.0,1.0,2.0,0.62,0.5909,0.78,0.2537,23.0, 84.0 ,107.0,unknown
2728.0,2011-04-28,2.0,0.0,4.0,13.0,0.0,4.0, 1.0 ,2.0, 0.62 ,0.5758,0.83, 0.2985 ,18.0,103.0,121.0,unknown
2729.0,2011-04-28,2.0,0.0,4.0,14.0,0.0,4.0,1.0,1.0,0.62, 0.5758 ,0.83,0.2985,21.0,121.0,142.0,452
2730.0,2011-04-28,2.0,0.0,4.0,15.0,,4.0,1.0,1.0,0.66,0.6212,0.69,0.3284,46.0,117.0,163.0,951
2731.0,2011-04-28,2.0,0.0,,16.0,0.0,4.0,1.0,1.0,0.62,0.5909,0.78,0.2537,42.0,228.0,270.0,bad
2732.0,2011-04-28,2.0,0.0,4.0,17.0,0.0,4.0,1.0,1.0,0.64,0.6212,0.47,0.3582,49.0,406.0,455.0,374
2733.0, 2011-04-28 ,2.0,0.0,4.0,18.0,0.0,4.0,1.0,1.0,0.64,0.6212,0.47,0.3582,44.0,486.0,530.0,662
2734.0,2011-04-28,2.0,0.0,4.0,893.0,0.0,4.0,1.0,1.0,0.62,0.6212,0.43, 0.2985 ,57.0,347.0,404.0,unknown
2735.0,2011-04-28,2.0,0.0,4.0,, 0.0 ,4.0,99.0,1.0,0.58, 0.5455 ,33.54,0.2239,49.0,220.0,269.0,bad
2736.0,2011-04-28,2.0,0.0,4.0,21.0,0.0,4.0,1.0,1.0,0.56,0.5303,0.46,0.1343,27.0,167.0,194.0,171
